,barrierDamageDone,cards,criticalHits,criticalHitsAccuracy,damageDone,deaths,eliminations,environmentalKills,finalBlows,gamesPlayed,gamesWon,hero,heroDamageDone,medals,medalsBronze,medalsGold,medalsSilver,meleeFinalBlows,multikills,objectiveKills,objectiveTime,quickMeleeAccuracy,soloKills,timePlayed,timeSpentOnFire,weaponAccuracy,class
196,14675,10,107,0.12,128021,347,566,0,166,0,26,mei,94492,151,52,48,51,2,5,259,2461,0,40,21600.0,1348,0.27,defense
197,0,1,1,0.05,2466,2,10,0,6,0,1,torbjorn,0,2,0,0,2,0,0,1,0,0,3,240.0,4,0.43,defense
198,13058,2,227,0.07,137159,229,368,0,208,0,22,widowmaker,92893,63,29,15,20,1,1,97,448,0,83,14400.0,292,0.3,defense
199,290565,120,37511,0.06,1454097,1404,4108,8,1340,0,140,dVa,667476,842,173,402,267,16,37,1944,22465,0,315,126000.0,6511,0.22,tank
200,98149,24,0,0.0,248485,225,552,0,189,0,27,orisa,132260,132,45,54,34,2,0,314,1706,0,16,18000.0,1192,0.22,tank
201,250,1,0,0.0,2255,15,4,0,2,0,0,reinhardt,1420,2,0,1,1,0,0,3,37,0,0,720.0,0,0.0,tank
202,2263,0,4,0.15,2778,4,3,0,0,0,0,roadhog,515,0,0,0,0,0,0,1,7,0,0,180.0,0,0.02,tank
203,4099,2,0,0.0,40503,93,150,0,61,0,4,winston,35667,32,11,11,10,1,1,62,670,0,7,3600.0,51,0.0,tank
204,71246,14,0,0.0,269293,400,795,0,181,0,33,zarya,191246,152,41,64,47,2,8,411,4933,0,16,28800.0,458,0.3,tank
205,20456,23,0,0.0,103042,395,392,0,93,0,39,ana,77815,151,35,76,40,5,0,176,2021,0,12,32400.0,911,0.08,support
206,20405,20,265,0.07,90831,229,305,9,65,0,13,lucio,65896,85,19,49,17,2,1,181,2725,0,9,14400.0,349,0.22,support
207,6542,193,351,0.09,72697,1308,270,0,92,0,137,mercy,47111,416,71,276,70,2,0,95,8681,0,22,115200.0,1767,0.24,support
208,10478,9,0,0.0,86406,163,324,0,89,0,9,moira,74372,87,16,41,30,0,2,140,1392,0,21,10800.0,167,0.0,support
209,325,6,0,0.0,37681,57,137,0,72,0,5,symmetra,6856,26,8,9,9,0,0,73,198,0,15,3600.0,74,0.0,support
210,3572,8,66,0.09,37070,83,137,0,43,0,8,zenyatta,29419,35,7,19,9,1,0,66,659,0,4,3600.0,289,0.19,support
211,11507,4,0,0.0,78674,174,253,1,171,0,10,doomfist,65180,46,19,8,19,2,1,78,616,0,74,7200.0,327,0.23,attack
212,10356,5,191,0.06,141333,240,378,0,175,0,19,genji,48559,78,38,18,22,10,5,129,1201,0,63,14400.0,390,0.24,attack
213,19751,17,421,0.04,589794,761,1572,0,908,0,61,mccree,107440,304,115,83,105,16,10,551,3871,0,290,57600.0,3467,0.4,attack
214,5816,0,0,0.0,86137,116,142,1,81,0,5,pharah,10760,29,11,6,12,0,1,40,256,0,31,3600.0,78,0.39,attack
215,22855,27,5151,0.08,449762,512,1260,0,722,0,40,reaper,116681,308,104,105,99,16,17,497,3486,0,209,36000.0,4030,0.23,attack
216,27173,34,1516,0.04,731208,700,1743,1,875,0,52,soldier76,68462,445,125,155,164,17,12,731,4482,0,245,50400.0,4198,0.32,attack
217,0,1,0,0.0,20122,53,85,0,38,0,4,sombra,3014,14,4,6,4,3,0,30,193,0,10,3600.0,0,0.28,attack
218,2432,7,1654,0.06,155542,217,462,0,216,0,11,tracer,18659,64,24,26,14,24,3,190,1707,1,81,14400.0,1099,0.3,attack
219,1634,4,323,0.06,75226,87,202,0,129,0,7,bastion,2540,51,17,15,20,1,1,97,335,0,55,3600.0,658,0.19,defense
220,18536,7,134,0.06,232107,216,470,0,310,0,17,hanzo,42364,112,45,32,36,3,1,157,579,0,115,14400.0,1586,0.19,defense
221,96728,73,0,0.0,1427816,1270,2743,7,1780,0,110,junkrat,302400,547,130,248,169,11,14,1022,4013,0,691,90000.0,7091,0.19,defense
222,5242,8,184,0.12,160520,242,521,0,230,0,27,mei,23671,141,52,30,59,7,6,248,1939,0,40,18000.0,936,0.31,defense
223,395,11,60,0.06,95811,71,215,0,82,0,8,torbjorn,1695,45,9,21,15,0,0,77,146,0,22,7200.0,583,0.22,defense
224,0,2,90,0.13,41335,49,118,0,74,0,6,widowmaker,3602,21,6,8,7,2,0,28,55,0,34,3600.0,128,0.28,defense
225,90393,47,13270,0.08,548864,433,1556,9,649,0,52,dVa,248100,333,72,160,102,25,18,646,6198,0,164,43200.0,3458,0.23,tank
226,43519,26,0,0.0,270526,282,581,1,202,0,18,orisa,106063,125,44,54,26,6,0,270,2078,1,23,18000.0,1765,0.26,tank
227,11714,80,0,0.0,515838,848,1365,8,843,0,73,reinhardt,68510,307,92,108,107,0,17,505,8207,0,200,61200.0,5165,0.0,tank
228,32904,33,6315,0.15,446617,529,1179,11,654,0,40,roadhog,101433,353,83,120,150,50,5,566,5744,0,168,39600.0,3505,0.21,tank
229,1862,6,0,0.0,47689,83,190,1,65,0,7,winston,11404,29,10,9,10,0,2,82,943,0,14,3600.0,40,0.0,tank
230,29012,40,0,0.0,529187,634,1567,4,504,0,55,zarya,78362,352,95,139,119,38,24,742,7202,0,103,54000.0,2165,0.37,tank
231,19566,34,0,0.0,187714,478,602,0,218,0,43,ana,50394,178,45,88,45,7,1,220,2105,0,52,39600.0,824,0.12,support
232,8207,82,1260,0.07,368312,868,1363,77,335,0,77,lucio,33267,367,62,211,95,42,4,716,8582,0,73,68400.0,3158,0.25,support
233,1820,93,249,0.1,49027,719,201,0,67,0,67,mercy,19845,207,30,138,40,2,0,68,4552,0,22,64800.0,1668,0.26,support
234,110943,92,0,0.0,819229,799,2892,0,1005,0,90,moira,697997,643,124,322,197,29,30,1396,8938,0,225,72000.0,8413,0.0,support
235,444,7,0,0.0,65165,84,205,0,95,0,8,symmetra,6002,38,12,16,10,0,0,73,262,0,27,7200.0,273,0.0,support
236,85931,216,2556,0.07,1655977,1901,4126,0,1688,0,217,zenyatta,191542,1135,306,465,364,31,5,1827,12960,0,405,169200.0,26756,0.26,support
237,666,2,21,0.04,20460,50,54,0,26,0,2,genji,193,14,4,6,4,1,0,19,165,0,6,3420.0,139,0.23,attack
238,0,1,43,0.04,55561,100,116,0,65,0,8,mccree,0,30,11,8,11,1,1,35,310,0,30,3600.0,147,0.31,attack
239,0,16,0,0.0,454399,427,965,53,560,0,52,pharah,1800,178,71,38,69,1,9,363,1953,0,204,39600.0,654,0.34,attack
240,0,5,1138,0.08,100137,163,312,0,201,0,15,reaper,0,83,37,20,26,0,8,114,730,0,82,10800.0,596,0.18,attack
241,0,7,297,0.03,189897,222,451,0,228,0,23,soldier76,0,118,41,31,46,5,5,159,1012,0,69,14400.0,279,0.27,attack
242,0,0,0,0.0,2623,4,9,0,4,0,1,sombra,0,2,0,1,1,0,0,3,7,0,1,480.0,0,0.34,attack
243,0,1,203,0.06,18652,58,73,0,33,0,2,tracer,0,22,4,9,9,2,0,32,273,0,18,3600.0,48,0.21,attack
244,0,3,222,0.04,66808,43,119,0,59,0,6,bastion,0,27,9,5,13,1,1,22,27,0,17,3600.0,147,0.24,defense
245,0,0,5,0.05,9302,11,19,0,11,0,1,hanzo,0,7,2,2,2,0,0,4,7,0,6,1020.0,0,0.21,defense
246,0,4,0,0.0,115970,149,250,0,176,0,7,junkrat,0,47,17,15,14,0,4,74,110,0,91,7200.0,452,0.19,defense
247,0,7,104,0.15,90028,202,297,0,114,0,18,mei,0,96,37,28,32,2,2,136,1359,0,41,18000.0,168,0.28,defense
248,0,53,133,0.05,403694,237,1039,0,442,0,57,torbjorn,672,214,44,101,69,2,7,319,398,0,129,32400.0,2551,0.2,defense
249,387,0,10,0.05,7055,12,20,0,13,0,0,widowmaker,1079,6,3,1,2,0,0,3,24,0,5,1020.0,0,0.24,defense
250,11431,21,6184,0.07,297406,223,831,5,279,0,35,dVa,12271,173,56,62,55,1,6,296,2812,0,97,28800.0,842,0.23,tank
251,77,0,0,0.0,7123,8,24,0,4,0,2,orisa,0,2,1,0,1,0,0,18,118,0,0,720.0,1,0.2,tank
252,0,83,0,0.0,300886,560,800,3,469,0,56,reinhardt,0,219,71,86,62,0,4,307,7043,0,135,46800.0,3499,0.0,tank
253,0,41,5457,0.14,514966,579,1388,9,772,0,60,roadhog,0,432,112,117,203,60,4,550,5218,0,272,54000.0,5954,0.21,tank
254,5709,6,0,0.0,130778,224,465,10,217,0,18,winston,16191,80,30,13,37,3,1,183,2250,0,73,18000.0,848,0.0,tank
255,0,1,0,0.0,39501,77,100,0,23,0,3,zarya,0,17,8,3,6,1,0,42,603,0,4,3600.0,0,0.31,tank
256,60,22,0,0.0,114287,295,298,0,96,0,34,ana,1758,97,16,56,24,4,0,94,988,0,22,28800.0,300,0.09,support
257,1859,85,956,0.06,262533,596,1069,51,240,0,72,lucio,5463,295,59,168,67,13,1,572,6745,1,60,54000.0,12202,0.22,support
258,840,87,91,0.07,25898,547,91,0,31,0,66,mercy,1381,159,25,124,10,2,0,25,2738,0,13,54000.0,2679,0.28,support
259,2087,1,0,0.0,12827,14,33,0,16,0,0,moira,10276,10,1,4,5,1,0,10,134,1,3,1740.0,83,0.0,support
260,163,11,0,0.0,69955,77,254,0,130,0,17,symmetra,2781,45,19,9,17,0,2,85,301,0,54,7200.0,286,0.0,support
261,1502,50,374,0.07,251596,366,655,0,255,0,45,zenyatta,2177,198,40,104,55,9,0,238,2040,1,59,36000.0,6502,0.24,support
262,226,0,0,0.0,882,5,3,0,1,0,0,doomfist,656,1,0,1,0,0,0,2,14,0,0,300.0,0,0.11,attack
263,6396,6,113,0.06,75998,167,212,0,88,0,8,genji,52695,53,19,16,18,1,1,86,717,0,31,7200.0,98,0.21,attack
264,32536,11,267,0.04,382131,753,1192,0,687,0,42,mccree,150406,194,81,53,60,0,10,381,2702,0,257,46800.0,1366,0.41,attack
265,17240,42,0,0.0,815075,1084,2094,46,1271,0,79,pharah,92082,453,115,172,166,1,9,770,5424,0,556,75600.0,3617,0.42,attack
266,0,0,170,0.07,17039,35,50,0,26,0,3,reaper,7508,16,6,4,6,0,0,22,139,0,13,1980.0,78,0.22,attack
267,10063,13,291,0.05,118975,136,333,0,173,0,12,soldier76,60597,86,12,48,26,0,1,164,836,0,56,7200.0,1520,0.29,attack
268,7353,15,0,0.0,135548,297,555,0,258,0,20,sombra,53281,132,37,37,59,3,2,231,1793,1,66,18000.0,543,0.29,attack
269,6080,22,2548,0.05,238377,424,881,0,391,0,28,tracer,82358,165,35,74,55,1,7,368,3334,0,123,25200.0,1057,0.27,attack
270,21158,9,570,0.04,177093,200,386,0,243,0,17,bastion,23586,93,23,41,29,0,3,160,529,0,101,10800.0,863,0.18,defense
271,14045,7,84,0.03,235384,409,666,0,424,0,29,hanzo,111585,114,39,35,40,1,3,219,1152,0,167,28800.0,749,0.19,defense
272,814,1,0,0.0,50195,107,130,0,81,0,7,junkrat,6830,25,8,10,8,0,0,52,319,0,36,7200.0,14,0.11,defense
273,0,0,1,0.05,4403,25,21,0,4,0,0,mei,0,6,1,1,4,0,0,8,89,0,1,1260.0,0,0.23,defense
274,8356,37,94,0.07,221823,245,675,0,302,0,30,torbjorn,80918,124,30,58,35,0,1,257,799,0,104,21600.0,2073,0.2,defense
275,56201,14,1249,0.08,618223,1084,1901,0,1050,0,84,widowmaker,419661,316,115,95,106,0,0,544,2198,0,483,82800.0,1628,0.27,defense
276,13416,22,3734,0.07,165886,189,553,2,209,0,26,dVa,40655,114,31,42,40,3,4,183,1792,0,83,18000.0,710,0.24,tank
277,0,1,0,0.0,23185,25,49,0,17,0,2,orisa,0,5,3,1,1,0,0,22,94,0,2,1740.0,40,0.28,tank
278,675,42,0,0.0,87046,313,248,5,125,0,24,reinhardt,3624,85,20,37,27,0,0,81,2652,0,50,18000.0,366,0.0,tank
279,0,19,1643,0.15,105251,187,339,2,214,0,18,roadhog,7463,122,36,39,47,2,2,94,805,0,95,10800.0,555,0.25,tank
280,145,2,0,0.0,12909,44,44,0,13,0,2,winston,3277,10,3,4,2,0,0,18,418,0,3,2460.0,0,0.0,tank
281,2995,7,0,0.0,72432,96,251,0,95,0,13,zarya,16078,60,17,28,16,1,2,120,1066,0,25,7200.0,226,0.34,tank
282,1813,9,0,0.0,50745,192,214,0,59,0,15,ana,16264,52,11,25,16,1,0,73,1032,0,14,10800.0,684,0.09,support
283,0,5,50,0.05,16025,55,77,1,21,0,6,lucio,815,27,9,13,5,0,0,28,390,0,7,3600.0,51,0.26,support
284,580,12,33,0.11,5748,101,24,0,7,0,8,mercy,448,35,8,20,7,0,0,6,570,0,2,7200.0,148,0.25,support
285,0,38,0,0.0,205355,372,853,0,414,0,54,symmetra,1051,172,45,74,53,2,5,355,1281,0,159,28800.0,1661,0.0,support
286,0,2,15,0.09,8449,25,32,0,14,0,2,zenyatta,4983,12,3,3,6,0,0,15,166,0,7,1500.0,202,0.19,support
287,0,6,43,0.03,52835,104,170,0,101,0,5,genji,0,33,14,7,13,6,1,65,480,0,51,3600.0,110,0.24,attack
288,0,1,39,0.03,77554,177,288,0,184,0,12,mccree,0,46,18,11,17,6,3,87,581,0,82,10800.0,383,0.32,attack
289,0,1,0,0.0,46459,78,126,2,87,0,6,pharah,0,30,7,12,11,0,0,37,145,0,50,3600.0,20,0.32,attack
290,0,17,2592,0.08,213499,281,727,0,482,0,25,reaper,0,160,52,45,63,5,22,271,1839,0,214,21600.0,2243,0.21,attack
291,0,8,424,0.05,157615,219,480,1,268,0,14,soldier76,0,117,30,44,44,7,1,177,1076,0,95,10800.0,1854,0.3,attack
292,0,0,0,0.0,11376,11,26,0,12,0,0,sombra,0,3,2,0,1,1,0,7,105,0,4,1080.0,0,0.4,attack
293,0,7,1486,0.05,156022,270,549,0,297,0,23,tracer,0,111,33,35,43,22,1,204,1549,0,129,18000.0,939,0.28,attack
294,0,2,234,0.05,67768,48,176,0,102,0,6,bastion,0,35,12,9,14,1,0,62,70,0,35,3600.0,60,0.14,defense
295,0,1,24,0.05,49570,99,129,0,79,0,10,hanzo,0,28,9,7,13,0,1,47,324,0,34,3600.0,154,0.23,defense
296,0,11,0,0.0,198780,242,470,1,326,0,17,junkrat,0,88,28,32,28,1,8,220,841,0,147,14400.0,1588,0.19,defense
297,0,5,54,0.18,45048,133,217,0,100,0,8,mei,0,74,32,21,21,0,2,95,653,0,31,7200.0,129,0.26,defense
298,0,25,111,0.04,152540,145,503,0,237,0,21,torbjorn,0,103,22,46,34,1,4,256,507,0,77,14400.0,1705,0.24,defense
299,0,1,144,0.08,93913,150,239,0,155,0,14,widowmaker,0,61,19,17,25,1,0,63,206,0,76,10800.0,197,0.34,defense
300,0,13,3436,0.08,152012,132,483,2,227,0,13,dVa,0,97,24,41,31,2,9,250,1929,0,77,14400.0,1297,0.2,tank
301,0,1,0,0.0,14158,17,31,0,16,0,2,orisa,0,5,1,2,2,0,0,13,37,0,2,1200.0,63,0.35,tank
302,0,21,0,0.0,117973,228,370,3,244,0,22,reinhardt,0,92,33,27,31,0,3,105,1913,0,75,18000.0,985,0.0,tank
303,0,41,3874,0.13,371843,537,1190,3,668,0,57,roadhog,0,332,91,116,125,9,1,474,3335,0,228,43200.0,4224,0.27,tank
304,0,5,0,0.0,43642,99,186,1,82,0,9,winston,0,35,8,10,17,1,0,68,868,0,23,7200.0,317,0.0,tank
305,0,14,0,0.0,163743,223,642,0,278,0,27,zarya,0,124,38,43,43,11,7,260,2467,0,63,18000.0,993,0.4,tank
306,0,3,0,0.0,12147,34,45,0,19,0,3,ana,0,10,2,6,2,0,0,9,110,0,2,3060.0,0,0.1,support
307,0,1,34,0.06,9897,32,43,2,17,0,2,lucio,0,11,3,6,1,2,0,17,177,0,4,2520.0,25,0.2,support
308,0,6,12,0.06,3425,57,13,0,4,0,6,mercy,0,15,3,11,2,0,0,4,345,0,0,3600.0,149,0.28,support
309,0,2,0,0.0,6610,18,35,0,15,0,2,symmetra,0,9,3,1,4,0,0,12,25,0,8,1500.0,0,0.0,support
310,0,11,145,0.07,88614,153,290,0,144,0,18,zenyatta,0,79,30,28,21,1,0,121,790,0,40,10800.0,2250,0.24,support
311,168,18,593,0.05,484790,760,1281,1,615,0,61,genji,4083,230,88,50,92,44,11,495,5533,0,218,50400.0,1743,0.25,attack
312,27779,6,147,0.04,226225,368,508,0,314,0,22,mccree,115584,107,44,28,34,8,6,166,1079,0,103,18000.0,696,0.41,attack
313,13446,24,0,0.0,412849,593,846,8,497,0,37,pharah,35693,176,73,48,55,3,10,293,1847,0,171,32400.0,991,0.44,attack
314,1198,3,1519,0.07,151209,198,355,0,185,0,10,reaper,3665,91,29,23,38,5,8,154,1118,0,58,10800.0,1212,0.22,attack
315,20189,23,1156,0.05,462665,598,1218,1,673,0,48,soldier76,117809,290,80,95,115,10,13,481,2750,0,202,36000.0,2232,0.33,attack
316,397,0,0,0.0,19695,48,48,0,16,0,1,sombra,2984,12,4,1,6,2,1,22,293,1,2,2940.0,86,0.28,attack
317,11755,19,5706,0.06,533954,999,1661,0,778,0,52,tracer,39318,307,111,81,114,18,10,659,5720,0,256,61200.0,2044,0.27,attack
318,557,6,440,0.05,121780,137,223,0,143,0,14,bastion,2117,84,25,31,28,0,0,67,174,0,45,7200.0,231,0.19,defense
319,5865,2,37,0.07,68022,110,110,0,82,0,7,hanzo,4889,22,8,7,7,0,2,34,403,0,25,3600.0,148,0.2,defense
320,840,1,0,0.0,111873,129,203,0,138,0,10,junkrat,1150,45,13,13,19,0,0,79,587,0,57,7200.0,329,0.25,defense
321,574,15,176,0.16,171310,421,727,0,270,0,39,mei,2076,182,60,62,60,0,3,285,2271,0,84,28800.0,971,0.3,defense
322,0,8,14,0.03,83441,67,182,0,70,0,12,torbjorn,0,36,11,12,13,0,0,44,74,0,35,3600.0,141,0.23,defense
323,5909,2,265,0.12,126518,262,386,0,261,0,20,widowmaker,39172,59,30,13,15,1,0,74,249,0,124,18000.0,718,0.31,defense
324,4148,17,5839,0.07,244147,253,732,0,306,0,29,dVa,16586,140,33,62,46,5,11,226,2699,0,96,21600.0,1306,0.24,tank
325,1705,0,0,0.0,15877,15,32,0,14,0,1,orisa,665,6,2,1,3,0,0,6,111,0,5,1260.0,0,0.33,tank
326,0,6,0,0.0,40268,94,108,1,67,0,4,reinhardt,0,25,3,12,10,0,1,41,826,0,15,3600.0,467,0.0,tank
327,5310,18,2836,0.12,291662,341,557,6,324,0,19,roadhog,3804,175,55,60,60,7,1,225,2316,0,99,21600.0,2315,0.28,tank
328,0,0,0,0.0,17894,44,49,1,22,0,2,winston,3073,13,3,1,8,0,0,17,159,0,6,2340.0,3,0.0,tank
329,1995,6,0,0.0,169223,239,534,0,129,0,19,zarya,8026,109,41,32,35,4,11,244,2295,0,23,18000.0,171,0.4,tank
330,15958,54,0,0.0,273625,891,955,0,280,0,74,ana,70609,302,73,136,93,22,2,393,6005,0,48,68400.0,3516,0.08,support
331,75,5,52,0.05,21004,77,77,6,30,0,4,lucio,2264,24,5,11,7,2,0,38,694,0,6,3600.0,201,0.2,support
332,0,48,223,0.08,52665,644,167,0,67,0,65,mercy,905,180,34,122,24,0,0,62,2613,0,14,50400.0,5030,0.29,support
333,1013,0,0,0.0,8977,11,47,0,13,0,3,moira,7910,12,6,2,4,0,0,13,146,0,3,1380.0,117,0.0,support
334,345,0,0,0.0,7585,22,24,0,10,0,1,symmetra,1759,6,4,0,2,0,0,10,66,0,5,1140.0,60,0.0,support
335,0,2,15,0.12,5726,20,17,0,9,0,3,zenyatta,0,4,1,2,1,1,0,6,76,0,4,1320.0,358,0.22,support
336,0,0,0,0.0,9661,15,33,1,21,0,1,doomfist,9027,4,2,1,1,0,0,14,76,1,9,1260.0,45,0.34,attack
337,748,1,43,0.1,19589,46,60,0,29,0,2,genji,11818,10,5,3,2,7,0,16,118,0,13,3480.0,0,0.24,attack
338,1519,0,11,0.05,12945,38,41,0,18,0,3,mccree,7198,7,5,1,1,0,0,12,41,0,6,2100.0,0,0.32,attack
339,5125,5,0,0.0,70434,107,165,2,101,0,6,pharah,24522,34,9,16,9,0,1,50,293,0,45,7200.0,104,0.43,attack
340,1835,1,182,0.07,15853,34,39,0,29,0,0,reaper,7806,15,7,4,4,0,0,9,70,0,8,2100.0,249,0.27,attack
341,7525,7,204,0.06,74736,101,231,0,129,0,4,soldier76,46771,59,10,22,26,0,0,85,405,0,44,7200.0,105,0.3,attack
342,0,0,0,0.0,4962,13,33,0,11,0,1,sombra,3074,5,2,0,3,0,0,6,32,0,2,960.0,48,0.2,attack
343,1932,0,313,0.06,30970,52,121,0,63,0,4,tracer,19331,26,10,7,9,3,0,42,374,0,23,3600.0,2,0.3,attack
344,9639,6,126,0.03,54226,84,154,0,83,0,5,bastion,32169,34,9,14,11,3,0,49,228,0,27,3600.0,337,0.22,defense
345,700,0,11,0.08,15375,27,38,0,23,0,2,hanzo,7193,13,3,4,7,0,0,10,26,0,12,1800.0,20,0.25,defense
346,26506,11,0,0.0,235219,336,493,1,304,0,16,junkrat,92242,126,46,42,39,2,2,160,760,0,104,21600.0,586,0.19,defense
347,658,9,74,0.22,48155,138,226,0,109,0,14,mei,28788,61,15,24,21,3,2,109,720,0,36,7200.0,254,0.36,defense
348,14720,10,97,0.06,87039,79,225,0,102,0,8,torbjorn,57203,38,8,21,9,1,2,58,202,0,40,7200.0,355,0.3,defense
349,12,0,19,0.06,12870,26,46,0,26,0,4,widowmaker,1703,10,4,2,4,0,0,11,8,0,12,2340.0,13,0.25,defense
350,105771,81,18961,0.08,678450,753,2344,5,1055,0,91,dVa,408903,494,125,213,155,18,19,786,10117,0,282,68400.0,4061,0.28,tank
351,32858,20,0,0.0,142387,197,415,0,160,0,18,orisa,101091,93,33,34,25,6,1,161,1309,0,20,14400.0,679,0.26,tank
352,9304,24,0,0.0,82080,224,258,0,152,0,16,reinhardt,53256,68,23,29,16,0,2,102,2618,0,38,14400.0,324,0.0,tank
353,21855,22,3063,0.13,180465,280,648,7,372,0,24,roadhog,142364,190,61,70,60,15,0,212,2278,0,113,21600.0,1540,0.23,tank
354,13940,10,0,0.0,144487,270,479,6,208,0,16,winston,122594,99,26,40,33,8,3,170,2160,0,39,18000.0,243,0.0,tank
355,9674,14,0,0.0,129741,183,467,0,196,0,17,zarya,116234,99,28,40,31,9,4,188,1755,0,37,14400.0,508,0.29,tank
356,4689,9,0,0.0,39372,150,165,0,51,0,16,ana,33614,60,14,25,22,5,0,51,723,0,9,10800.0,58,0.11,support
357,138659,237,4404,0.07,1607783,3241,6825,206,2373,0,287,lucio,1402765,1664,379,770,515,330,13,2578,33023,0,564,270000.0,10422,0.29,support
358,780,35,67,0.1,13869,211,68,0,35,0,18,mercy,11066,53,6,40,6,4,0,15,907,0,8,18000.0,295,0.27,support
359,20469,67,0,0.0,345199,397,1607,0,650,0,56,moira,321585,387,78,201,107,17,13,603,3268,0,147,43200.0,3159,0.0,support
360,1015,1,0,0.0,11791,18,52,0,20,0,4,symmetra,10485,11,2,4,5,0,0,13,139,0,10,1860.0,44,0.0,support
361,255788,376,2859,0.08,1761467,2772,6125,0,2978,0,313,zenyatta,1454536,1382,372,557,453,30,6,1966,13220,0,910,241200.0,14041,0.27,support
362,0,1,6,0.08,3107,5,11,0,6,0,1,genji,0,1,1,0,0,0,0,1,10,0,4,480.0,0,0.18,attack
363,0,1,11,0.09,7573,20,27,0,23,0,1,mccree,0,8,0,4,4,1,0,10,71,0,10,1260.0,177,0.28,attack
364,0,0,0,0.0,10013,21,27,0,18,0,0,pharah,447,6,3,2,1,0,0,3,33,0,9,1200.0,0,0.39,attack
365,0,4,607,0.09,40136,46,151,0,116,0,4,reaper,0,25,7,8,10,0,1,34,199,0,62,3420.0,1495,0.25,attack
366,0,1,39,0.05,12676,13,45,0,29,0,0,soldier76,0,8,1,6,1,0,0,12,18,0,19,960.0,35,0.35,attack
367,0,1,153,0.06,11898,26,37,0,24,0,0,tracer,0,10,4,5,1,1,0,13,91,0,14,1500.0,9,0.31,attack
368,3744,2,51,0.03,22125,22,40,0,29,0,2,bastion,1836,17,2,7,8,0,1,13,55,0,18,1320.0,104,0.24,defense
369,0,1,6,0.07,8824,16,27,0,20,0,2,hanzo,0,3,2,1,0,1,0,6,0,0,12,1260.0,30,0.16,defense
370,0,1,0,0.0,9154,6,20,0,14,0,1,junkrat,0,4,2,2,0,0,1,6,6,0,6,540.0,9,0.22,defense
371,0,1,3,0.3,4999,14,31,0,9,0,1,mei,0,5,1,4,0,1,0,23,167,0,5,900.0,0,0.27,defense
372,0,1,11,0.08,4546,2,13,0,6,0,1,torbjorn,0,4,1,3,0,0,0,5,6,0,2,240.0,118,0.46,defense
373,0,1,45,0.09,26554,43,88,0,53,0,5,widowmaker,0,13,3,5,4,0,0,14,23,0,28,3240.0,61,0.35,defense
374,2112,7,1140,0.07,58519,47,230,2,111,0,10,dVa,7538,42,11,13,18,1,3,75,521,0,46,3600.0,423,0.25,tank
375,0,0,0,0.0,1610,4,5,0,2,0,0,orisa,0,0,0,0,0,0,0,3,45,0,0,240.0,0,0.13,tank
376,0,1,0,0.0,4217,13,26,0,19,0,2,reinhardt,0,5,1,3,1,0,0,10,113,0,8,1080.0,0,0.0,tank
377,0,1,68,0.09,10075,10,19,0,13,0,1,roadhog,0,6,0,2,4,0,0,5,111,0,5,840.0,355,0.37,tank
378,0,0,0,0.0,2800,4,14,0,5,0,2,winston,2273,2,1,1,0,0,0,6,66,0,1,480.0,0,0.0,tank
379,0,1,0,0.0,3708,8,14,0,6,0,0,zarya,0,1,1,0,0,0,0,5,59,0,2,660.0,0,0.32,tank
380,0,10,151,0.06,44044,91,175,6,55,0,7,lucio,0,43,12,25,6,1,1,70,687,0,15,3600.0,597,0.26,support
381,0,1,1,0.06,334,6,1,0,1,0,0,mercy,0,2,0,2,0,0,0,0,0,0,0,360.0,0,0.39,support
382,0,0,0,0.0,845,3,3,0,2,0,0,symmetra,0,3,2,1,1,0,0,1,9,0,0,180.0,0,0.0,support
383,0,0,21,0.11,7511,24,40,0,16,0,2,zenyatta,0,9,1,7,1,0,0,14,78,0,4,1620.0,184,0.25,support
384,23839,5,0,0.0,122449,188,310,0,182,0,12,pharah,93897,66,19,23,25,0,3,99,1033,0,48,10800.0,461,0.41,attack
385,27560,9,248,0.04,122671,161,338,0,172,0,16,soldier76,92921,104,18,43,43,0,8,145,821,0,50,7200.0,983,0.24,attack
386,5715,1,0,0.0,10620,7,28,0,13,0,1,orisa,4906,4,1,3,0,0,1,12,16,0,1,600.0,122,0.2,tank
387,277,0,0,0.0,3763,16,16,0,9,0,0,winston,3470,6,2,2,3,0,0,4,74,0,1,660.0,0,0.0,tank
388,0,2,17,0.05,6271,17,22,1,6,0,1,lucio,6221,7,2,3,2,0,0,12,69,0,2,960.0,220,0.26,support
389,8037,1,0,0.0,57248,143,164,0,108,0,7,doomfist,46581,42,13,14,15,0,0,66,569,0,33,7200.0,52,0.24,attack
390,24897,23,1060,0.07,559575,1041,1591,0,824,0,79,genji,125052,348,139,84,125,18,8,486,4634,0,311,61200.0,1939,0.29,attack
391,11289,10,283,0.05,310225,620,869,0,502,0,33,mccree,93930,173,56,51,66,7,3,246,1624,0,173,32400.0,944,0.35,attack
392,15973,2,0,0.0,99955,114,221,4,130,0,7,pharah,48551,39,13,15,11,1,2,87,523,0,30,3600.0,404,0.44,attack
393,2826,2,707,0.08,58855,122,177,0,104,0,5,reaper,15996,47,15,18,14,1,1,60,565,0,43,3600.0,319,0.19,attack
394,37576,29,1255,0.06,430541,499,1098,0,675,0,32,soldier76,179780,242,59,110,72,4,9,440,2340,0,231,28800.0,4280,0.37,attack
